county_fips,year,median_income,median_age,pct_white_nh,pct_black_nh,pct_hispanic,pct_bachelors_plus,nchs_rurality_2013,acs_matched
01051,2020,62324.0,38.7,0.7311900498000637,0.20989622942374211,0.02976964403993818,0.25815337347482914,3,True
01051,2022,73258.0,38.9,0.7244851415148129,0.2078135334230392,0.031233607772481582,0.2416046915440815,3,True
01051,2024,78243.0,39.5,0.7178138194490986,0.2106315483770078,0.033889596318387956,0.25391398811425653,3,True
01053,2014,31422.0,39.4,0.6093002470953157,0.3243520319646706,0.02018821302770622,0.12520274967173864,6,True
01053,2016,32334.0,39.9,0.6059405940594059,0.3233003300330033,0.020594059405940595,0.11625650182439251,6,True
01053,2018,35000.0,39.7,0.6022288898414059,0.3191170167166738,0.022449635662237462,0.12659349123820526,6,True
01053,2020,35558.0,39.4,0.600707002039429,0.319537729435758,0.024146838885112168,0.12500486324553553,6,True
01053,2022,41153.0,40.5,0.6017412596925589,0.3024078356686165,0.025574751734457897,0.12556458897922312,6,True
01053,2024,48225.0,40.6,0.5997433727374485,0.29402932102978513,0.023533265991427556,0.13527323789835005,6,True
01055,2014,38467.0,40.5,0.7870656704377389,0.15322782014098305,0.035236156195378676,0.1541962141939807,4,True
01055,2016,40478.0,40.9,0.7843135357913373,0.15284966574112593,0.036299256020045856,0.16491854496764116,4,True
01055,2018,44023.0,41.3,0.7807925081844588,0.15364439133855973,0.03769222549276756,0.17733175914994098,4,True
01055,2020,44934.0,41.3,0.7758588798785059,0.1563068895357327,0.04076089601931445,0.1769684712140522,4,True
01055,2022,52177.0,41.9,0.7706777102604792,0.15004644502070674,0.04413244571738205,0.177198652272571,4,True
01055,2024,54563.0,41.7,0.7616895397895349,0.14708307065612725,0.05230590175064255,0.18086119120873057,4,True
01057,2014,33144.0,43.4,0.8554556671954874,0.12227510429519949,0.007521005934543745,0.13816506074570592,6,True
01057,2016,36205.0,43.6,0.8522910087588631,0.12238574748257165,0.008580110826431508,0.14145349822124342,6,True
01057,2018,37458.0,43.8,0.8466686765149232,0.11202894181489298,0.01718420259270425,0.12938465477511307,6,True
01057,2020,41469.0,43.9,0.8424356942581982,0.1220894794587346,0.0054248445690601,0.12288282060145178,6,True
01057,2022,45650.0,43.7,0.838559244032644,0.12726268638399704,0.003743020187764619,0.13003150157507876,6,True
01057,2024,49488.0,43.3,0.8323677817230424,0.11069582009593222,0.009344047841524948,0.1485235786690172,6,True
01059,2014,35450.0,38.5,0.7886176294097211,0.043931402583457034,0.15418627420017056,0.10934694263302146,6,True
01059,2016,36138.0,39.1,0.780730370886517,0.04060431381243468,0.1601684984005321,0.12390099388379205,6,True
